ts_utc,ts,ats,ets,di,dt,v,scaled_v,ref_m,ref_unit,ref_l,ref_ds,ref_d,dts,s,dv,dv_per_s,rt,src
2025-11-10T05:42:19Z,1762753339000,1762753339864,1762753340186,1007859,sensor_signal_strength,76.0,76.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,BK1UVl3z9IKJferf3zGZEg,y_Ypt-n8BPhaESWbw-FWnQ,600000,631,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639858,1762753641366,100783d,current,0.0677720308303833,0.136,Current,A,dwC1IBc9BEYZG-Q25kggmg,CdoGMRIzZIs74oBgZiJ1qQ,x0yUdAhTRCiLI2D-YaZNVg,600000,634,-3.525952935218811,-0.005876588225364685,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639858,1762753641366,100783d,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,2FBvHZCD1J3o1iXsuzBo0A,x0yUdAhTRCiLI2D-YaZNVg,600000,634,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639857,1762753641366,100783d,sensor_battery_level,15.0,15.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,_q7u8YPLdL24YmiYnySYtA,x0yUdAhTRCiLI2D-YaZNVg,600000,634,1.0,0.0016666666666666668,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639858,1762753641366,100783d,sensor_signal_strength,93.0,93.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,Mpos3c9pxNAYWEuZRUEoUg,x0yUdAhTRCiLI2D-YaZNVg,600000,634,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639860,1762753641366,1007840,current,0.059187572449445724,0.118,Current,A,dwC1IBc9BEYZG-Q25kggmg,TS-luonMtIf72e2TeBZq_g,Tbtwg6DuFI4LbyfgdN4miw,600000,634,-3.423391181975603,-0.0057056519699593385,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639859,1762753641366,1007840,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,DPc0MnjpBMGIttCAfMrfSg,Tbtwg6DuFI4LbyfgdN4miw,600000,634,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639859,1762753641366,1007840,sensor_battery_level,51.0,51.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,H4Ub6okU5DCIM8PNkzWNdA,Tbtwg6DuFI4LbyfgdN4miw,600000,634,-2.0,-0.0033333333333333335,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639859,1762753641366,1007840,sensor_signal_strength,80.0,80.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,U-J9bBZR5BSLbQOLkzfTAw,Tbtwg6DuFI4LbyfgdN4miw,600000,634,1.0,0.0016666666666666668,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639857,1762753641366,100784f,current,0.0067772031761705875,0.014,Current,A,dwC1IBc9BEYZG-Q25kggmg,ZIC23S1yNEQq_TRhGgBKlw,4sgRUMYEFKYLoxREI1Vz0g,600000,634,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639857,1762753641366,100784f,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,uplGIn_gxNrIJG3n0alKZw,4sgRUMYEFKYLoxREI1Vz0g,600000,634,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639857,1762753641366,100784f,sensor_battery_level,100.0,100.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,C1GL3Rp2FMfLNbNzrWMatA,4sgRUMYEFKYLoxREI1Vz0g,600000,634,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639857,1762753641366,100784f,sensor_signal_strength,80.0,80.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,m3Nb8GghpJsJ7qeVnDS5hQ,4sgRUMYEFKYLoxREI1Vz0g,600000,634,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639856,1762753641366,1007850,current,0.005873575806617737,0.012,Current,A,dwC1IBc9BEYZG-Q25kggmg,LdopL9xlJI86lCK0kkAncw,na6re--4tND6wpGUlHM_qQ,600000,634,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639856,1762753641366,1007850,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,w2gd4_OLFH86k-uhwT1zdw,na6re--4tND6wpGUlHM_qQ,600000,634,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639856,1762753641366,1007850,sensor_battery_level,100.0,100.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,7s7eyzuJhH1rcV8OcZX3ow,na6re--4tND6wpGUlHM_qQ,600000,634,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639856,1762753641366,1007850,sensor_signal_strength,81.0,81.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,hJlxnU4HFJb7blE75WBcEQ,na6re--4tND6wpGUlHM_qQ,600000,634,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639853,1762753641365,1007851,current,0.006325389724224806,0.013,Current,A,dwC1IBc9BEYZG-Q25kggmg,JVamvK5SNNCIkicPKMV09Q,xFS8WIvPlOwIgx66ZcNckQ,600000,634,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639853,1762753641365,1007851,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,e-yfByVtFAXYO-udzOntJg,xFS8WIvPlOwIgx66ZcNckQ,600000,634,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639853,1762753641365,1007851,sensor_battery_level,100.0,100.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,qCAe0-7xNK9IxF3nKMEX1w,xFS8WIvPlOwIgx66ZcNckQ,600000,634,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639853,1762753641365,1007851,sensor_signal_strength,88.0,88.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,KVBDmI50lIMr7SVcjwHFuQ,xFS8WIvPlOwIgx66ZcNckQ,600000,634,1.0,0.0016666666666666668,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639855,1762753641365,1007852,current,0.006325389724224806,0.013,Current,A,dwC1IBc9BEYZG-Q25kggmg,WGdNSOfVBPkY0_hNw4sgSg,ZtxDfo5NJAq5Ql5JiYRR0w,600000,634,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639854,1762753641365,1007852,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,HHGskfThJDZ5dIZNrYaxhw,ZtxDfo5NJAq5Ql5JiYRR0w,600000,634,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639854,1762753641365,1007852,sensor_battery_level,100.0,100.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,9FS4SKl_dPnbikCy5538Qw,ZtxDfo5NJAq5Ql5JiYRR0w,600000,634,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639854,1762753641365,1007852,sensor_signal_strength,83.0,83.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,hsU-ctKdJGpJNhJWzqG-fg,ZtxDfo5NJAq5Ql5JiYRR0w,600000,634,-6.0,-0.01,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639859,1762753641366,1007854,current,4.375362396240234,8.751,Current,A,dwC1IBc9BEYZG-Q25kggmg,D-CXbgk2lHzI4oOIqgEMiA,R_s0lTzUVGK7dDH33VlfhA,600000,634,0.004970073699951172,8.283456166585286e-06,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639859,1762753641366,1007854,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,-us6seyg1Ae7gqnNByLtgg,R_s0lTzUVGK7dDH33VlfhA,600000,634,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639858,1762753641366,1007854,sensor_battery_level,100.0,100.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,gwKuUmHgBLo5KVOM4smSKg,R_s0lTzUVGK7dDH33VlfhA,600000,634,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639859,1762753641366,1007854,sensor_signal_strength,92.0,92.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,d3MDc4Z65FMq5ctM5350Xw,R_s0lTzUVGK7dDH33VlfhA,600000,634,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639856,1762753641366,1007857,current,0.030723318457603455,0.061,Current,A,dwC1IBc9BEYZG-Q25kggmg,bYGvAMZzNPaJGRVTpK7LdA,RlVz4n5eVFHJoOlG9qSWaQ,600000,634,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639856,1762753641366,1007857,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,JFC0m90DpHqbshcdbx8OYQ,RlVz4n5eVFHJoOlG9qSWaQ,600000,634,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639855,1762753641366,1007857,sensor_battery_level,92.0,92.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,LdiUnU8eRFbJBxIdRxGqOQ,RlVz4n5eVFHJoOlG9qSWaQ,600000,634,2.0,0.0033333333333333335,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639856,1762753641366,1007857,sensor_signal_strength,100.0,100.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,Z2-TK6HepM9K8INQB9xa7Q,RlVz4n5eVFHJoOlG9qSWaQ,600000,634,1.0,0.0016666666666666668,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639855,1762753641365,100785a,current,0.006325389724224806,0.013,Current,A,dwC1IBc9BEYZG-Q25kggmg,dZQoZFX91ARKiIJ5CwA9LA,rpBBI466hDHa1rSk6bcDnw,600000,634,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639855,1762753641365,100785a,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,R_ap_ojJ1Blb45TelwllbA,rpBBI466hDHa1rSk6bcDnw,600000,634,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639855,1762753641365,100785a,sensor_battery_level,100.0,100.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,4M7KHH8sRBJqkIV2gdoCrA,rpBBI466hDHa1rSk6bcDnw,600000,634,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639855,1762753641365,100785a,sensor_signal_strength,73.0,73.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,z-QjVx6UxLvr302MqvTZ6Q,rpBBI466hDHa1rSk6bcDnw,600000,634,-2.0,-0.0033333333333333335,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639860,1762753641366,1007862,current,0.05015130341053009,0.1,Current,A,dwC1IBc9BEYZG-Q25kggmg,oMo8oUzGJGfKNWWP7d058Q,LDmvYOIG5JO7fL4rcejbiQ,600000,634,-0.029819689691066742,-4.969948281844457e-05,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639860,1762753641366,1007862,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,M9mZARUGZLU4Ps7wwFwBQg,LDmvYOIG5JO7fL4rcejbiQ,600000,634,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639860,1762753641366,1007862,sensor_battery_level,63.0,63.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,T8uqx0yIxLJa6aXm1h24KA,LDmvYOIG5JO7fL4rcejbiQ,600000,634,1.0,0.0016666666666666668,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639860,1762753641366,1007862,sensor_signal_strength,87.0,87.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,Q-vbAsuopDjZBrOR08SWxg,LDmvYOIG5JO7fL4rcejbiQ,600000,634,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639854,1762753641365,100786c,current,0.03930777683854103,0.079,Current,A,dwC1IBc9BEYZG-Q25kggmg,ESY-ilh8tNips2nNyhK8Cg,XfRbxb52xOu4EnMtn2DhHA,600000,634,-0.0027108825743198395,-4.518137623866399e-06,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639854,1762753641365,100786c,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,NrPJeTzndNMZCKGED-PeEA,XfRbxb52xOu4EnMtn2DhHA,600000,634,0.0,0.0,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639853,1762753641365,100786c,sensor_battery_level,82.0,82.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,4I1oYg7iBHxJjn_aKYNCjQ,XfRbxb52xOu4EnMtn2DhHA,600000,634,1.0,0.0016666666666666668,regular_reading,udp4
2025-11-10T05:47:19Z,1762753639000,1762753639854,1762753641365,100786c,sensor_signal_strength,91.0,91.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,tNkclw8XxPE7ygRDG6uccA,XfRbxb52xOu4EnMtn2DhHA,600000,634,2.0,0.0033333333333333335,regular_reading,udp4
2025-11-10T05:52:19Z,1762753939000,1762753939942,1762753941376,1007842,current,0.005873575806617737,0.059,Current,,dwC1IBc9BEYZG-Q25kggmg,NU-_vRfc5KCJf2A4ksA7Yg,8_lcBmBHpJzZGuDdPUonZQ,600000,637,0.0,0.0,regular_reading,udp4
2025-11-10T05:52:19Z,1762753939000,1762753939942,1762753941376,1007842,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,JfI74iUT9K6atSJtMm0cyQ,8_lcBmBHpJzZGuDdPUonZQ,600000,637,0.0,0.0,regular_reading,udp4
2025-11-10T05:52:19Z,1762753939000,1762753939942,1762753941376,1007842,sensor_battery_level,61.0,61.0,Available Power To Transmit,,dwC1IBc9BEYZG-Q25kggmg,_S6eq431lH36zgc5OpkE6Q,8_lcBmBHpJzZGuDdPUonZQ,600000,637,1.0,0.0016666666666666668,regular_reading,udp4
2025-11-10T05:52:19Z,1762753939000,1762753939942,1762753941376,1007842,sensor_signal_strength,89.0,89.0,Signal Strength,,dwC1IBc9BEYZG-Q25kggmg,16dytywBpOtbFZV5N1Q9lg,8_lcBmBHpJzZGuDdPUonZQ,600000,637,1.0,0.0016666666666666668,regular_reading,udp4
2025-11-10T05:52:19Z,1762753939000,1762753939943,1762753941377,1007845,current,0.005873575806617737,0.059,Current,,dwC1IBc9BEYZG-Q25kggmg,QWrks0cDBHbKfcmBUsRAbw,sucds3HIJDy5p-KC12WtZw,600000,637,0.0,0.0,regular_reading,udp4
2025-11-10T05:52:19Z,1762753939000,1762753939943,1762753941376,1007845,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,7-an9_pTJIhZ6NX0wgotag,sucds3HIJDy5p-KC12WtZw,600000,637,0.0,0.0,regular_reading,udp4
2025-11-10T05:52:19Z,1762753939000,1762753939942,1762753941376,1007845,sensor_battery_level,54.0,54.0,Available Power To Transmit,,dwC1IBc9BEYZG-Q25kggmg,w6Bymr7MNOxomMUL4qxURA,sucds3HIJDy5p-KC12WtZw,600000,637,-1.0,-0.0016666666666666668,regular_reading,udp4
2025-11-10T05:52:19Z,1762753939000,1762753939943,1762753941376,1007845,sensor_signal_strength,83.0,83.0,Signal Strength,,dwC1IBc9BEYZG-Q25kggmg,IUA6xN2GxDEY5iy9IWJu_w,sucds3HIJDy5p-KC12WtZw,600000,637,0.0,0.0,regular_reading,udp4
2025-11-10T05:52:19Z,1762753939000,1762753939944,1762753941376,1007853,current,0.006325389724224806,0.013,Current,A,dwC1IBc9BEYZG-Q25kggmg,wHfDQIJMlEToR3H-WNiBQA,uYFeYuxFxIaIPMOqEGwN_g,600000,637,0.0,0.0,regular_reading,udp4
2025-11-10T05:52:19Z,1762753939000,1762753939944,1762753941376,1007853,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,vcJANGO-NFsJFz_-n3B2xQ,uYFeYuxFxIaIPMOqEGwN_g,600000,637,0.0,0.0,regular_reading,udp4
2025-11-10T05:52:19Z,1762753939000,1762753939943,1762753941376,1007853,sensor_battery_level,100.0,100.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,3erU48JL1BFZMd3hFlGmVA,uYFeYuxFxIaIPMOqEGwN_g,600000,637,0.0,0.0,regular_reading,udp4
2025-11-10T05:52:19Z,1762753939000,1762753939943,1762753941376,1007853,sensor_signal_strength,96.0,96.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,nKWW7-vKJGkqyw3IihtNrA,uYFeYuxFxIaIPMOqEGwN_g,600000,637,1.0,0.0016666666666666668,regular_reading,udp4
2025-11-10T05:52:19Z,1762753939000,1762753939945,1762753941376,1007855,current,0.9781762957572937,1.956,Current,A,dwC1IBc9BEYZG-Q25kggmg,dQQaMa1_pG1pLHhV4xaQtQ,qa68jXmyxDYpamM8h3bnFQ,600000,637,0.00225907564163208,3.7651260693868003e-06,regular_reading,udp4
2025-11-10T05:52:19Z,1762753939000,1762753939944,1762753941376,1007855,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,kXdlgmko1Hw7sPmcK2a_Ig,qa68jXmyxDYpamM8h3bnFQ,600000,637,0.0,0.0,regular_reading,udp4
2025-11-10T05:52:19Z,1762753939000,1762753939944,1762753941376,1007855,sensor_battery_level,100.0,100.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,v523qNscJB9KtvKFIRBn2g,qa68jXmyxDYpamM8h3bnFQ,600000,637,0.0,0.0,regular_reading,udp4
2025-11-10T05:52:19Z,1762753939000,1762753939944,1762753941376,1007855,sensor_signal_strength,87.0,87.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,dUxwoPKLRM3adHXbieKAxw,qa68jXmyxDYpamM8h3bnFQ,600000,637,0.0,0.0,regular_reading,udp4
2025-11-10T05:52:19Z,1762753939000,1762753939941,1762753941376,1007856,current,0.8060353398323059,1.612,Current,A,dwC1IBc9BEYZG-Q25kggmg,PBq9VX0kFDEoEbEbpy-aQw,nGihqUtxJG-Jq3m8w38Ggw,600000,637,0.00225907564163208,3.7651260693868003e-06,regular_reading,udp4
2025-11-10T05:52:19Z,1762753939000,1762753939941,1762753941376,1007856,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,sYQS9UcsNKPpbWhsd1p-7g,nGihqUtxJG-Jq3m8w38Ggw,600000,637,0.0,0.0,regular_reading,udp4
2025-11-10T05:52:19Z,1762753939000,1762753939940,1762753941376,1007856,sensor_battery_level,100.0,100.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,A_t6aUGIBIsLC_nKklTgYQ,nGihqUtxJG-Jq3m8w38Ggw,600000,637,0.0,0.0,regular_reading,udp4
2025-11-10T05:52:19Z,1762753939000,1762753939940,1762753941376,1007856,sensor_signal_strength,88.0,88.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,zJOSxGqQNFyLTFCebifacg,nGihqUtxJG-Jq3m8w38Ggw,600000,637,1.0,0.0016666666666666668,regular_reading,udp4
2025-11-10T05:52:19Z,1762753939000,1762753939945,1762753941376,1007858,current,4.318885803222656,8.638,Current,A,dwC1IBc9BEYZG-Q25kggmg,1Cs2GoTgpBUI2exfWDm80w,b-vrHzriZDw6pCaXFX0Lvg,600000,637,-0.013554096221923828,-2.2590160369873047e-05,regular_reading,udp4
2025-11-10T05:52:19Z,1762753939000,1762753939945,1762753941376,1007858,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,I-UWnUhuZPg70B2I-sNEpg,b-vrHzriZDw6pCaXFX0Lvg,600000,637,0.0,0.0,regular_reading,udp4
2025-11-10T05:52:19Z,1762753939000,1762753939945,1762753941376,1007858,sensor_battery_level,6.0,6.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,g4AGfFbDFPBaZ2VLxB46mg,b-vrHzriZDw6pCaXFX0Lvg,600000,637,0.0,0.0,regular_reading,udp4
2025-11-10T05:52:19Z,1762753939000,1762753939945,1762753941376,1007858,sensor_signal_strength,65.0,65.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,THVBhnH0dEfoSBM4dZR4Zw,b-vrHzriZDw6pCaXFX0Lvg,600000,637,0.0,0.0,regular_reading,udp4
2025-11-10T05:52:19Z,1762753939000,1762753939942,1762753941376,1007859,current,0.007680829614400864,0.015,Current,A,dwC1IBc9BEYZG-Q25kggmg,6g4MfYkvtLTJqjrmX9-WWA,y_Ypt-n8BPhaESWbw-FWnQ,600000,637,0.0,0.0,regular_reading,udp4
2025-11-10T05:52:19Z,1762753939000,1762753939942,1762753941376,1007859,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,pWuXdT9UxG8ZXFFrfxdimQ,y_Ypt-n8BPhaESWbw-FWnQ,600000,637,0.0,0.0,regular_reading,udp4
2025-11-10T05:52:19Z,1762753939000,1762753939941,1762753941376,1007859,sensor_battery_level,100.0,100.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,Jz4-vxzL9GUrS6AqBw4DQw,y_Ypt-n8BPhaESWbw-FWnQ,600000,637,0.0,0.0,regular_reading,udp4
2025-11-10T05:52:19Z,1762753939000,1762753939941,1762753941376,1007859,sensor_signal_strength,76.0,76.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,BK1UVl3z9IKJferf3zGZEg,y_Ypt-n8BPhaESWbw-FWnQ,600000,637,0.0,0.0,regular_reading,udp4
2025-11-10T05:57:19Z,1762754239000,1762754239934,1762754240416,100783d,current,0.06009120121598244,0.12,Current,A,dwC1IBc9BEYZG-Q25kggmg,CdoGMRIzZIs74oBgZiJ1qQ,x0yUdAhTRCiLI2D-YaZNVg,600000,640,-0.007680829614400864,-1.2801382690668105e-05,regular_reading,udp4
2025-11-10T05:57:19Z,1762754239000,1762754239933,1762754240416,100783d,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,2FBvHZCD1J3o1iXsuzBo0A,x0yUdAhTRCiLI2D-YaZNVg,600000,640,0.0,0.0,regular_reading,udp4
2025-11-10T05:57:19Z,1762754239000,1762754239933,1762754240416,100783d,sensor_battery_level,15.0,15.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,_q7u8YPLdL24YmiYnySYtA,x0yUdAhTRCiLI2D-YaZNVg,600000,640,0.0,0.0,regular_reading,udp4
2025-11-10T05:57:19Z,1762754239000,1762754239933,1762754240416,100783d,sensor_signal_strength,93.0,93.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,Mpos3c9pxNAYWEuZRUEoUg,x0yUdAhTRCiLI2D-YaZNVg,600000,640,0.0,0.0,regular_reading,udp4
2025-11-10T05:57:19Z,1762754239000,1762754239938,1762754240416,1007840,current,3.497488498687744,6.995,Current,A,dwC1IBc9BEYZG-Q25kggmg,TS-luonMtIf72e2TeBZq_g,Tbtwg6DuFI4LbyfgdN4miw,600000,640,3.4383009262382984,0.005730501543730497,regular_reading,udp4
2025-11-10T05:57:19Z,1762754239000,1762754239938,1762754240416,1007840,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,DPc0MnjpBMGIttCAfMrfSg,Tbtwg6DuFI4LbyfgdN4miw,600000,640,0.0,0.0,regular_reading,udp4
2025-11-10T05:57:19Z,1762754239000,1762754239937,1762754240416,1007840,sensor_battery_level,51.0,51.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,H4Ub6okU5DCIM8PNkzWNdA,Tbtwg6DuFI4LbyfgdN4miw,600000,640,0.0,0.0,regular_reading,udp4
2025-11-10T05:57:19Z,1762754239000,1762754239937,1762754240416,1007840,sensor_signal_strength,79.0,79.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,U-J9bBZR5BSLbQOLkzfTAw,Tbtwg6DuFI4LbyfgdN4miw,600000,640,-1.0,-0.0016666666666666668,regular_reading,udp4
2025-11-10T05:57:19Z,1762754239000,1762754239933,1762754240416,100784f,current,0.0067772031761705875,0.014,Current,A,dwC1IBc9BEYZG-Q25kggmg,ZIC23S1yNEQq_TRhGgBKlw,4sgRUMYEFKYLoxREI1Vz0g,600000,640,0.0,0.0,regular_reading,udp4
2025-11-10T05:57:19Z,1762754239000,1762754239933,1762754240416,100784f,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,uplGIn_gxNrIJG3n0alKZw,4sgRUMYEFKYLoxREI1Vz0g,600000,640,0.0,0.0,regular_reading,udp4
2025-11-10T05:57:19Z,1762754239000,1762754239933,1762754240415,100784f,sensor_battery_level,100.0,100.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,C1GL3Rp2FMfLNbNzrWMatA,4sgRUMYEFKYLoxREI1Vz0g,600000,640,0.0,0.0,regular_reading,udp4
2025-11-10T05:57:19Z,1762754239000,1762754239933,1762754240415,100784f,sensor_signal_strength,79.0,79.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,m3Nb8GghpJsJ7qeVnDS5hQ,4sgRUMYEFKYLoxREI1Vz0g,600000,640,-1.0,-0.0016666666666666668,regular_reading,udp4
2025-11-10T05:57:19Z,1762754239000,1762754239933,1762754240415,1007850,current,0.005873575806617737,0.012,Current,A,dwC1IBc9BEYZG-Q25kggmg,LdopL9xlJI86lCK0kkAncw,na6re--4tND6wpGUlHM_qQ,600000,640,0.0,0.0,regular_reading,udp4
2025-11-10T05:57:19Z,1762754239000,1762754239932,1762754240415,1007850,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,w2gd4_OLFH86k-uhwT1zdw,na6re--4tND6wpGUlHM_qQ,600000,640,0.0,0.0,regular_reading,udp4
2025-11-10T05:57:19Z,1762754239000,1762754239931,1762754240415,1007850,sensor_battery_level,100.0,100.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,7s7eyzuJhH1rcV8OcZX3ow,na6re--4tND6wpGUlHM_qQ,600000,640,0.0,0.0,regular_reading,udp4
2025-11-10T05:57:19Z,1762754239000,1762754239932,1762754240415,1007850,sensor_signal_strength,81.0,81.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,hJlxnU4HFJb7blE75WBcEQ,na6re--4tND6wpGUlHM_qQ,600000,640,0.0,0.0,regular_reading,udp4
2025-11-10T05:57:19Z,1762754239000,1762754239926,1762754240415,1007851,current,0.006325389724224806,0.013,Current,A,dwC1IBc9BEYZG-Q25kggmg,JVamvK5SNNCIkicPKMV09Q,xFS8WIvPlOwIgx66ZcNckQ,600000,640,0.0,0.0,regular_reading,udp4
2025-11-10T05:57:19Z,1762754239000,1762754239926,1762754240415,1007851,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,e-yfByVtFAXYO-udzOntJg,xFS8WIvPlOwIgx66ZcNckQ,600000,640,0.0,0.0,regular_reading,udp4
